0,0.4,0.2,0.3
1,0.40000000000000002,0.20000000000000001,0.29999999999999999
2,0.4460949971522839,0.19976472726229194,0.30024220907813037
3,0.45201787383300407,0.20791560566332379,0.30077847334430269
4,0.44789805056739085,0.20780511538797702,0.30135761063113137
5,0.44196002891361846,0.20597529047080115,0.30186642964345778
6,0.4362459188727435,0.20407594481992991,0.30228778601258754
7,0.43118413071561373,0.20246761404259436,0.30262804505334273
8,0.42680015116659648,0.20118833360017788,0.3028980808443269
9,0.42302729489992852,0.20020162654559323,0.30310858133214363
10,0.4197853924452718,0.19945923903581952,0.30326902223240459
11,0.41699974923028921,0.19891624345181441,0.30338756311447529
12,0.41460483936508546,0.19853399242357628,0.30347116018662251
13,0.4125442008001709,0.1982800640547866,0.30352571675334578
14,0.41076947951569759,0.19812754224714504,0.30355622766820595
15,0.40923937081718842,0.19805422324910607,0.30356690854221086
16,0.40791863860543948,0.19804188873129405,0.30356130898066963
17,0.40677724798440384,0.19807567082943051,0.30354241106196267
18,0.40578960991346297,0.19814350622666599,0.30351271459767459
19,0.40493392798168676,0.19823567009738066,0.30347431067044678
20,0.40419163594212593,0.19834438004545707,0.30342894483233657
21,0.40354691503841206,0.19846346081481123,0.30337807122663246
22,0.40298628101056488,0.19858806146578192,0.30332289878037244
23,0.40249823162354087,0.19871441763660003,0.30326443050365282
24,0.40207294651946024,0.19883965238260418,0.30320349682501035
25,0.40170203211585814,0.19896160989215747,0.30314078379024129
26,0.40137830513967748,0.19907871711380482,0.30307685685587055
27,0.40109560918946063,0.19918986899378402,0.30301218091900339
28,0.40084865945033293,0.19929433361782004,0.30294713714313287
29,0.40063291134581264,0.19939167407890965,0.30288203706497691
30,0.40044444949801261,0.19948168435734853,0.30281713440063684
31,0.4002798938863244,0.1995643369051035,0.30275263491008547
32,0.40013632054875758,0.19963973997900356,0.30268870462683201
33,0.40001119456483547,0.19970810307123651,0.30262547671405537
34,0.39990231340019433,0.19976970904668176,0.30256305716897464
35,0.39980775898656279,0.19982489181975946,0.30250152956312742
36,0.39972585716198727,0.19987401859327347,0.30244095897695983
37,0.39965514331064877,0.19991747584285904,0.30238139526211111
38,0.39959433322385152,0.19995565836672918,0.30232287574347644
39,0.39954229835836352,0.19998896083516168,0.30226542745504847
40,0.39949804479913437,0.20001777137066978,0.30220906898823963
41,0.39946069534378148,0.20004246677063636,0.30215381201847474
42,0.39942947421940295,0.20006340905193681,0.30209966256496767
43,0.39940369402056308,0.20008094305353943,0.30204662202945687
44,0.39938274452321654,0.20009539488020944,0.3019946880520098
45,0.39936608308467425,0.20010707100962233,0.30194385521558564
46,0.39935322638605258,0.20011625791764853,0.30189411562568008
